Wavelength,Acoita,Aroeira_vermelha,Aroeira_braba,Inga,Pata_de_vaca
1337,0.513229644,0.499995881,0.545430958,0.49893654,0.470774519
1338,0.511158669,0.500546116,0.544674599,0.501733166,0.468646574
1339,0.509449613,0.500548404,0.543630898,0.505007923,0.466332847
1340,0.507012898,0.498688686,0.543233275,0.50202083,0.46794852
1341,0.504227734,0.496963155,0.542613077,0.498521441,0.469437194
1342,0.503338879,0.493486983,0.537879133,0.498439169,0.465596068
1343,0.50297631,0.489797872,0.533142889,0.499006766,0.461549634
1344,0.502011931,0.488570583,0.53443594,0.496496314,0.462178057
1345,0.500565153,0.487859464,0.536390603,0.493309677,0.463255244
1346,0.501655209,0.488609695,0.532589304,0.492535347,0.462578905
1347,0.502940118,0.489055753,0.527882552,0.49183197,0.461721182
1348,0.5014337,0.485895288,0.524914849,0.490973014,0.460663891
1349,0.499727619,0.482784975,0.522752523,0.490479553,0.459942299
1350,0.498027408,0.483449805,0.52288717,0.489109212,0.459799063
1351,0.495961612,0.484378952,0.523393798,0.48734898,0.459494168
1352,0.494205505,0.481997174,0.521640372,0.486304396,0.457351655
1353,0.493024564,0.47861591,0.518445241,0.485845065,0.453957361
1354,0.491761875,0.477098238,0.515512156,0.486040884,0.452753794
1355,0.489954901,0.476070571,0.513323295,0.486761153,0.454112071
1356,0.488571507,0.474050796,0.512364316,0.486565393,0.456386513
1357,0.487972528,0.472616524,0.512237728,0.485231125,0.458247298
1358,0.48866961,0.470965707,0.510947275,0.483356047,0.457981914
1359,0.490542877,0.467906111,0.508685678,0.480545497,0.456337172
1360,0.490955597,0.465484405,0.507174873,0.478208131,0.454692131
1361,0.489683408,0.464485508,0.505793023,0.477111518,0.451710153
1362,0.488062131,0.464039195,0.504533094,0.475963336,0.450113082
1363,0.483531851,0.465095073,0.5054479,0.473800105,0.452120322
1364,0.479508585,0.465406978,0.505351228,0.471888411,0.452341938
1365,0.479960889,0.462544161,0.500690651,0.471122175,0.449184704
1366,0.480278122,0.459797114,0.496994776,0.470687795,0.447150558
1367,0.479514414,0.457500172,0.496248388,0.47225284,0.445415413
1368,0.479008949,0.455207604,0.494831848,0.473148692,0.443743306
1369,0.477136081,0.452689004,0.490423518,0.470449895,0.443829209
1370,0.475220454,0.45033589,0.486304033,0.468045396,0.443560278
1371,0.474779296,0.448669952,0.484768486,0.466560543,0.439742941
1372,0.474261016,0.446870595,0.483299786,0.464933085,0.436206919
1373,0.467831594,0.442910385,0.476932561,0.463661039,0.437821966
1374,0.461311412,0.439072096,0.470016265,0.462499881,0.439559394
1375,0.462022871,0.435362029,0.466383922,0.459214151,0.436425984
1376,0.46338858,0.431772536,0.463396209,0.456021661,0.433061683
1377,0.460391945,0.428251958,0.460277766,0.454939097,0.430669248
1378,0.456428576,0.424008983,0.4569583,0.453868335,0.427872175
1379,0.4527197,0.420475197,0.451022851,0.451470673,0.427275407
1380,0.449124581,0.417726082,0.444010955,0.448752159,0.428410339
1381,0.446076602,0.411981279,0.436580467,0.443752581,0.425788313
1382,0.443280518,0.404758036,0.429307348,0.437265211,0.419963634
1383,0.438793689,0.399523288,0.423553294,0.43299399,0.415196007
1384,0.43270489,0.395326269,0.418959558,0.431865895,0.411903787
1385,0.427959257,0.390169364,0.413161743,0.431256378,0.408394849
1386,0.424913806,0.384435701,0.405444539,0.428140259,0.404564935
1387,0.419161367,0.377918178,0.396949589,0.421657938,0.399926513
1388,0.410385776,0.370057875,0.388431931,0.414218074,0.394554842
1389,0.404092014,0.362752783,0.380213583,0.410119808,0.390889758
1390,0.401755643,0.356896359,0.371624959,0.40911513,0.389652735
1391,0.398447287,0.350819618,0.363934559,0.405247098,0.386582673
1392,0.392291087,0.343931013,0.359372097,0.396828818,0.380181497
1393,0.386372888,0.336389935,0.353770512,0.39023847,0.375015152
1394,0.381509286,0.328290832,0.343443209,0.387698674,0.372915548
1395,0.376079512,0.321486694,0.333243191,0.384056568,0.370218825
1396,0.368951833,0.317062008,0.325884235,0.376204246,0.365320218
1397,0.362142241,0.312136036,0.318784338,0.368947375,0.360569125
1398,0.355626637,0.306046671,0.310853344,0.365854043,0.355649203
1399,0.34897216,0.300013292,0.30287056,0.362440747,0.350755924
1400,0.34563604,0.292955005,0.296544325,0.355615807,0.345870262
1401,0.342698932,0.285708901,0.290380973,0.348743939,0.340924585
1402,0.336186516,0.280835545,0.283230674,0.341814983,0.33616184
1403,0.328980881,0.276422006,0.275917405,0.334890056,0.331523275
1404,0.322882187,0.2694801,0.269242632,0.330885315,0.327917397
1405,0.317509717,0.261852381,0.262747604,0.327451324,0.324375898
1406,0.312955844,0.256905451,0.25768477,0.324879044,0.319510585
1407,0.308170408,0.253039658,0.252914548,0.321856147,0.314980954
1408,0.304302734,0.248713568,0.247239819,0.316276479,0.31184625
1409,0.300571376,0.243708163,0.241563609,0.310420161,0.308246559
1410,0.295966238,0.239176074,0.238426071,0.305856395,0.306908315
1411,0.291184664,0.235331687,0.235646191,0.301968676,0.306572425
1412,0.287802941,0.233861569,0.231858847,0.300429487,0.302578026
1413,0.285169101,0.23297295,0.227797356,0.299193621,0.297099084
1414,0.280416954,0.229957548,0.222400099,0.295285368,0.294352287
1415,0.27429108,0.225720465,0.216432619,0.290786266,0.293050158
1416,0.270835698,0.222866872,0.213061401,0.288852274,0.290875503
1417,0.269427508,0.220944598,0.211289126,0.288370246,0.288422269
1418,0.267717326,0.219154289,0.209510648,0.286089402,0.286220509
1419,0.265704268,0.217851922,0.207935071,0.281753206,0.283482
1420,0.264746672,0.215135154,0.205569458,0.278202575,0.280233791
1421,0.264193162,0.210699964,0.202348375,0.276006401,0.277486247
1422,0.261884379,0.208684814,0.200206509,0.273398846,0.275488263
1423,0.258770207,0.209932345,0.199256241,0.270015895,0.273820618
1424,0.256883749,0.209577698,0.198135248,0.268150485,0.271734077
1425,0.255246538,0.207007924,0.1964454,0.269310689,0.269181794
1426,0.252368242,0.204906398,0.194892731,0.269133168,0.267587811
1427,0.24882035,0.202788743,0.193830892,0.265489972,0.268307552
1428,0.246152058,0.201146713,0.192230421,0.262604538,0.268967596
1429,0.244395775,0.201306877,0.189928353,0.262673515,0.268401635
1430,0.242846391,0.201230705,0.188365567,0.262338987,0.267634049
1431,0.243025669,0.2010764,0.189192447,0.259425682,0.267298794
1432,0.243310761,0.200893486,0.189666483,0.257126579,0.267095295
1433,0.242690414,0.199122229,0.187413639,0.258204934,0.266581026
1434,0.241801211,0.197604859,0.185221097,0.259240034,0.266111064
1435,0.240493187,0.197668666,0.185118416,0.258052841,0.265404233
1436,0.239393386,0.197454217,0.185099193,0.256509271,0.264405453
1437,0.239384153,0.195938146,0.185198897,0.256127799,0.262228116
1438,0.239204851,0.194651398,0.185277939,0.256088156,0.260391206
1439,0.236772332,0.194968894,0.184051743,0.254516006,0.261266708
1440,0.234290186,0.195214465,0.182638964,0.252589533,0.261940792
1441,0.234638029,0.195758009,0.182864249,0.252927122,0.259582913
1442,0.235432333,0.19643712,0.183530009,0.253595355,0.257394075
1443,0.236150861,0.194978189,0.182646543,0.252774355,0.259072751
1444,0.236337698,0.193379447,0.181020764,0.251603115,0.260768002
1445,0.23457548,0.192246035,0.180596441,0.251555991,0.260112298
1446,0.232617113,0.19099696,0.180909562,0.252327341,0.259385881
1447,0.231639114,0.192156419,0.181073126,0.253724837,0.260133585
1448,0.231143171,0.194219154,0.181001398,0.254890975,0.260881361
1449,0.23337557,0.193797192,0.181648511,0.252645919,0.259646663
1450,0.236245245,0.192666319,0.182406783,0.248999926,0.257971072
1451,0.23455413,0.192680049,0.182881802,0.250000584,0.258784199
1452,0.231211284,0.192519289,0.183727652,0.253032887,0.260779196
1453,0.232114664,0.192030919,0.18301805,0.252678823,0.260382423
1454,0.235127997,0.192215213,0.180605546,0.251019728,0.25841158
1455,0.235393679,0.191547829,0.180575246,0.251280355,0.258725965
1456,0.234150124,0.189703375,0.182993695,0.252552226,0.260934192
1457,0.234083846,0.19011986,0.183190468,0.252837145,0.261553949
1458,0.234363288,0.192624292,0.181139717,0.251974314,0.260401332
1459,0.2342507,0.192752919,0.180799058,0.251397279,0.259557521
1460,0.234135368,0.190421847,0.182305264,0.251809338,0.259488085
1461,0.23492687,0.190848973,0.183771184,0.252364525,0.259855869
1462,0.237009716,0.194417611,0.185117617,0.252359188,0.26068522
1463,0.23795751,0.19583194,0.185831988,0.253179511,0.260910609
1464,0.236889821,0.19454335,0.185569566,0.25539948,0.260072568
1465,0.23610802,0.194881627,0.185364091,0.256126839,0.25995287
1466,0.236420861,0.197251835,0.185541412,0.254318669,0.260568666
1467,0.237865633,0.19848786,0.186269701,0.254078692,0.260828602
1468,0.240354466,0.198609731,0.187747023,0.257239193,0.261522403
1469,0.241545805,0.198649538,0.189392599,0.258962807,0.262667868
1470,0.241131279,0.197645754,0.191940016,0.257931411,0.264014772
1471,0.241646484,0.197309086,0.193916619,0.258062667,0.26546047
1472,0.243831322,0.199060327,0.1939365,0.259981003,0.267322975
1473,0.245764381,0.200295553,0.194208825,0.261439252,0.268707263
1474,0.246238455,0.19992319,0.195384285,0.262179309,0.268625194
1475,0.246595624,0.200065356,0.196385017,0.263074231,0.268586946
1476,0.248259601,0.202439994,0.196241391,0.264184272,0.268653607
1477,0.250025338,0.204733387,0.196390119,0.26513418,0.268824604
1478,0.251549307,0.205674568,0.198766461,0.265795958,0.270276687
1479,0.252898824,0.206363538,0.20109328,0.266573316,0.271677577
1480,0.253053081,0.206761074,0.201428661,0.267315382,0.272175682
1481,0.253418303,0.207440442,0.201712611,0.26805234,0.272786722
1482,0.255503678,0.209482676,0.203219563,0.269752872,0.273784783
1483,0.257613099,0.211370683,0.204774889,0.271546036,0.274735123
1484,0.259138227,0.214422172,0.206409499,0.272949564,0.276039493
1485,0.260495526,0.217766124,0.208168292,0.274187118,0.27741487
1486,0.260508403,0.217782846,0.210724717,0.274151194,0.280464405
1487,0.260709479,0.217310476,0.213099056,0.274238679,0.28373487
1488,0.262799409,0.220365986,0.213007617,0.278243685,0.2829862
1489,0.264889807,0.223878208,0.213052252,0.282331705,0.281613946
1490,0.266119027,0.224151063,0.216242644,0.281094688,0.283968031
1491,0.267194626,0.223965952,0.219704413,0.27927447,0.287198395
1492,0.267879385,0.224595353,0.218877789,0.280217373,0.288211486
1493,0.268563527,0.225068721,0.217396176,0.281693482,0.288578936
1494,0.269778645,0.227591142,0.221664774,0.283425158,0.289765587
1495,0.271013296,0.23132177,0.227192035,0.285175222,0.291061723
1496,0.274538791,0.232072932,0.228046763,0.286650646,0.292027277
1497,0.278806764,0.231492803,0.227886385,0.288341624,0.293331239
1498,0.279627538,0.232520652,0.229035175,0.289495915,0.29469659
1499,0.279171085,0.23418265,0.23006835,0.289725596,0.295599526
1500,0.27971952,0.236129695,0.232270646,0.290721679,0.296117651
1501,0.280965704,0.238247034,0.23529236,0.292774767,0.29658134
1502,0.283211124,0.238057014,0.236007366,0.295036399,0.2983033
1503,0.285407358,0.236760867,0.235739407,0.297024161,0.30093286
1504,0.287129331,0.239208573,0.237361726,0.299166554,0.303196383
1505,0.289149672,0.243653488,0.239480916,0.301452208,0.305062813
1506,0.291656762,0.245579255,0.240717334,0.30316906,0.305151737
1507,0.294128716,0.245920604,0.242200944,0.304508919,0.304096842
1508,0.293645316,0.246638268,0.24526343,0.305093831,0.305883044
1509,0.291145194,0.247671983,0.248756534,0.305352527,0.309625173
1510,0.29250052,0.249227637,0.251156437,0.305833632,0.311046255
1511,0.297008836,0.251235661,0.252831006,0.306193757,0.310809755
1512,0.299746048,0.253445241,0.253193733,0.307133907,0.31181404
1513,0.301373672,0.255999717,0.252744222,0.309009939,0.313844448
1514,0.303286296,0.257998899,0.254276198,0.311268061,0.315589291
1515,0.304634732,0.259081933,0.257602108,0.313658136,0.316860044
1516,0.304873896,0.259381703,0.260558444,0.314832914,0.317505211
1517,0.304251653,0.258986491,0.263287383,0.314120597,0.317400527
1518,0.305514538,0.260020754,0.264991343,0.314899457,0.318935281
1519,0.309033191,0.262720248,0.264710897,0.318346435,0.322842288
1520,0.310703409,0.2642795,0.26606434,0.320611614,0.325224119
1521,0.309516478,0.264587194,0.270732653,0.32107693,0.325437278
1522,0.309980029,0.265681776,0.273214883,0.321804774,0.325442088
1523,0.314278108,0.267653823,0.27081098,0.322999424,0.325074345
1524,0.318184692,0.269715923,0.270529521,0.324620062,0.325683451
1525,0.319533336,0.27204929,0.275267202,0.326612574,0.327763581
1526,0.320329201,0.273652038,0.278454906,0.3283611,0.328365535
1527,0.320918596,0.273091695,0.277908373,0.330239213,0.326051432
1528,0.321388954,0.272863629,0.278517103,0.331822902,0.325734937
1529,0.321808785,0.274643037,0.282126975,0.331458896,0.330430013
1530,0.32228781,0.276254728,0.285039771,0.331404424,0.333732527
1531,0.322549498,0.276699036,0.285753334,0.333014488,0.333140463
1532,0.323221052,0.277127686,0.28643589,0.334133035,0.333184326
1533,0.325940412,0.277473164,0.286797649,0.333901495,0.33451196
1534,0.328525847,0.278611413,0.287484825,0.334352356,0.336111647
1535,0.329494774,0.283244905,0.290241832,0.336489016,0.340668845
1536,0.330708581,0.286662462,0.2928114,0.337748879,0.344442338
1537,0.333042318,0.283046016,0.293252981,0.336445194,0.341607165
1538,0.335227346,0.28066926,0.293903816,0.335842693,0.339014012
1539,0.337132019,0.286860487,0.295815688,0.337883723,0.340139216
1540,0.338592231,0.292269477,0.297293955,0.339977705,0.341768914
1541,0.337103212,0.290007767,0.297691762,0.34254393,0.344576925
1542,0.336156213,0.288261876,0.298379719,0.344803894,0.346794075
1543,0.33952862,0.291376549,0.300026321,0.345032674,0.345696241
1544,0.342580682,0.294477451,0.301802313,0.34550693,0.344828033
1545,0.341982991,0.295065543,0.304939276,0.347717559,0.346383458
1546,0.341390103,0.29570325,0.307812876,0.349747849,0.34818399
1547,0.342149794,0.296758574,0.309284526,0.349819374,0.350856471
1548,0.343062019,0.297553423,0.311111653,0.349925655,0.353055781
1549,0.346615678,0.297990841,0.311977392,0.350180173,0.350525606
1550,0.350055856,0.298432586,0.31251902,0.350505638,0.348457211
1551,0.349387288,0.298046005,0.314501327,0.352191979,0.351816195
1552,0.348724163,0.29789983,0.316682684,0.353919286,0.355008793
1553,0.35074414,0.300901979,0.315357929,0.35588221,0.356798047
1554,0.352711993,0.303761858,0.313903844,0.357666892,0.358693898
1555,0.352581346,0.305006534,0.31650632,0.355149424,0.358388489
1556,0.352574229,0.306365669,0.319298619,0.352714974,0.357926011
1557,0.354463285,0.307647729,0.321515805,0.355342269,0.359380054
1558,0.356226218,0.308850086,0.323695844,0.35807336,0.360973305
1559,0.355752701,0.307959366,0.324343723,0.358370954,0.360155076
1560,0.355321115,0.30701862,0.324972004,0.358542466,0.359173256
1561,0.359240389,0.310338646,0.327884865,0.36006133,0.360789454
1562,0.363364923,0.313963729,0.330896121,0.361689514,0.362621695
1563,0.362152612,0.313831693,0.330200166,0.361014652,0.362024748
1564,0.360475898,0.313233399,0.32929067,0.35996989,0.361338049
1565,0.363117743,0.313009226,0.331974554,0.361673611,0.362496865
1566,0.366314954,0.312894642,0.33491838,0.363968164,0.363589293
1567,0.369260031,0.316705501,0.335549241,0.365569997,0.365050238
1568,0.372164673,0.320970082,0.336134624,0.366912532,0.366922891
1569,0.369279313,0.318541598,0.340736973,0.367751443,0.368090862
1570,0.365702665,0.315599298,0.345576161,0.368474633,0.368804449
1571,0.367660975,0.320576638,0.343663424,0.368333751,0.369190145
1572,0.370226806,0.326461285,0.341013604,0.368207914,0.369606292
1573,0.369882083,0.326316476,0.342575353,0.369405025,0.370513469
1574,0.369361246,0.325337958,0.344616467,0.370779109,0.371777642
1575,0.36998117,0.326888669,0.344394833,0.369230205,0.372445196
1576,0.370619875,0.32888208,0.344048053,0.366891992,0.372702122
1577,0.371188742,0.328455842,0.345070565,0.368957406,0.371071786
1578,0.371825498,0.327675885,0.345972216,0.372297323,0.369303304
1579,0.374468708,0.325234044,0.347440398,0.374186641,0.369843376
1580,0.377463377,0.322303993,0.349390709,0.375668591,0.370663351
1581,0.378482723,0.32483182,0.349639606,0.3753218,0.371811098
1582,0.379124123,0.328860903,0.349316698,0.374352121,0.37331726
1583,0.379278785,0.328699017,0.35026567,0.374590755,0.374142849
1584,0.379315495,0.32735669,0.351688337,0.375441444,0.374469268
1585,0.379481822,0.329433447,0.354855198,0.376910937,0.374883318
1586,0.379738843,0.332364899,0.35843789,0.37814154,0.375528836
1587,0.380358422,0.332449245,0.359291905,0.376937646,0.377948093
1588,0.380852014,0.331781071,0.359469259,0.375456333,0.380858308
1589,0.381245548,0.334277022,0.360610574,0.377423495,0.38024618
1590,0.381854355,0.337661302,0.361729777,0.380081612,0.378492039
1591,0.383551645,0.336469877,0.363142371,0.379852426,0.379205197
1592,0.385494101,0.334009963,0.365041947,0.379076904,0.38078292
1593,0.387389433,0.334848469,0.3660483,0.382339507,0.379800814
1594,0.389273888,0.336792797,0.366453612,0.386450285,0.377922046
1595,0.387865955,0.339152551,0.364211875,0.38678351,0.378696012
1596,0.385415006,0.341319388,0.361455959,0.386319536,0.380283064
1597,0.387305963,0.341608042,0.364246094,0.386344695,0.380084437
1598,0.390780896,0.341715503,0.368419451,0.386391222,0.379686075
1599,0.388760304,0.343701947,0.368610042,0.386794865,0.38212173
1600,0.384444261,0.345851499,0.367819679,0.387328917,0.384941667
1601,0.386650413,0.345347917,0.366585189,0.388000369,0.385839802
1602,0.391382152,0.344386107,0.365177882,0.388725233,0.386461902
1603,0.393392205,0.343762916,0.367075574,0.389872324,0.384817213
1604,0.39464801,0.343055522,0.370155561,0.391078895,0.382384717
1605,0.394053644,0.346409011,0.372202677,0.389822251,0.384932077
1606,0.392521864,0.351184261,0.373660994,0.387529123,0.388955891
1607,0.392325026,0.350592726,0.375897002,0.387721318,0.388704604
1608,0.392567372,0.348201853,0.378916645,0.389487302,0.387232995
1609,0.394313252,0.349269021,0.381000787,0.392749405,0.387787664
1610,0.397150266,0.35152775,0.382224023,0.395680261,0.388691765
1611,0.396667111,0.354374528,0.382146871,0.394646555,0.389445436
1612,0.394283926,0.357407641,0.381817782,0.392746389,0.390608716
1613,0.395310098,0.356751835,0.382543975,0.394147092,0.390643591
1614,0.397920811,0.354857874,0.383810359,0.396808374,0.390038383
1615,0.399026603,0.354169953,0.384056085,0.396677184,0.39297182
1616,0.399589467,0.354048514,0.383555591,0.395149887,0.39736048
1617,0.400837564,0.354058129,0.383624935,0.394714504,0.396418262
1618,0.4021065,0.353695393,0.384347421,0.395131022,0.393395156
1619,0.40219515,0.353792471,0.388254762,0.396727288,0.393578839
1620,0.402039099,0.35425126,0.393020183,0.398170602,0.395009899
1621,0.40184803,0.355672538,0.392184246,0.399537736,0.394191939
1622,0.401748151,0.357557631,0.389460284,0.401361173,0.392671275
1623,0.4035469,0.358855289,0.388984114,0.401886052,0.392035025
1624,0.405819708,0.359781545,0.389342189,0.401784933,0.39151665
1625,0.406411362,0.358290684,0.388750196,0.400021845,0.393876004
1626,0.406521797,0.356209761,0.387856787,0.397843754,0.397416306
1627,0.406624556,0.359069431,0.38839131,0.399056375,0.396889341
1628,0.40689764,0.363425738,0.389347821,0.401416647,0.394810808
1629,0.405615085,0.363037741,0.390244603,0.403957909,0.396643507
1630,0.4035124,0.361276436,0.391001117,0.406143522,0.399706846
1631,0.405698532,0.357646269,0.392407817,0.402620685,0.399310422
1632,0.409386951,0.353439718,0.394189936,0.39799099,0.398204058
1633,0.409203124,0.355190325,0.394052386,0.402560151,0.397510397
1634,0.407893682,0.358797729,0.393398899,0.409422809,0.396478385
1635,0.409340453,0.359062064,0.394488323,0.409572834,0.397148424
1636,0.411515003,0.358318627,0.39568665,0.407986057,0.398725933
1637,0.409850812,0.361647165,0.396279073,0.404545325,0.40019896
1638,0.407246161,0.365931481,0.397101796,0.400849468,0.401529336
1639,0.406380051,0.365721285,0.396636742,0.404700655,0.401539385
1640,0.405727178,0.364523417,0.395630759,0.410392833,0.40082466
1641,0.40855788,0.363962257,0.396016705,0.408105165,0.399518573
1642,0.412406665,0.363354987,0.396809185,0.404025203,0.398580974
1643,0.411558259,0.36396234,0.397356242,0.403476822,0.400404209
1644,0.409633201,0.365162551,0.39815045,0.403642523,0.402510488
1645,0.409334755,0.363066602,0.398840886,0.402792192,0.400544602
1646,0.409401244,0.360032362,0.399047065,0.401757354,0.397941929
1647,0.411529267,0.361508089,0.396636868,0.400341624,0.397563624
1648,0.414200729,0.364029056,0.39419415,0.398964226,0.397711688
1649,0.410855961,0.363344222,0.393634105,0.403099608,0.39759655
1650,0.406248963,0.361858672,0.392926991,0.40826928,0.397299111
1651,0.407320523,0.361739647,0.394825059,0.405368179,0.396658456
1652,0.409465587,0.361960143,0.397401232,0.400947839,0.395888877
1653,0.412491739,0.361599082,0.396823043,0.401587141,0.397753447
1654,0.415619719,0.361315,0.395619053,0.403182906,0.400258934
1655,0.41174159,0.36339348,0.395128334,0.405753285,0.40082562
1656,0.406812382,0.36527974,0.395125157,0.408481967,0.400769109
1657,0.411597866,0.36483652,0.396199203,0.406362534,0.398227412
1658,0.417834485,0.364809972,0.396982151,0.40355038,0.395707363
1659,0.414572132,0.362226295,0.396240783,0.405288911,0.39959439
1660,0.409999108,0.358903968,0.395833832,0.407588464,0.404055446
1661,0.411530119,0.362646735,0.396650738,0.407394356,0.403939676
1662,0.414126593,0.367445344,0.396981949,0.407034689,0.403314173
1663,0.41397931,0.365857905,0.397272903,0.40928995,0.398985183
1664,0.412990987,0.363318676,0.398007345,0.41129604,0.395057386
1665,0.412533915,0.364497304,0.396824986,0.40772686,0.398650599
1666,0.412703222,0.365757024,0.395371157,0.404310572,0.402101552
1667,0.412719101,0.364762717,0.398668069,0.40446701,0.402442545
1668,0.412048715,0.364248866,0.401743752,0.404539043,0.402630043
1669,0.4066598,0.362596375,0.400187343,0.406964606,0.400200748
1670,0.402079612,0.36031689,0.39955712,0.409482443,0.398030108
1671,0.409434295,0.361946523,0.399156553,0.406463706,0.396921438
1672,0.415876549,0.364027137,0.397644424,0.403198814,0.395437795
1673,0.408921027,0.365950978,0.399037474,0.404078466,0.395335734
1674,0.403495336,0.368040287,0.4011177,0.405516905,0.39524101
1675,0.408615297,0.366357654,0.400988209,0.405807877,0.392086613
1676,0.412920058,0.363799632,0.400616831,0.405611491,0.389660996
1677,0.411990726,0.36175068,0.398425949,0.4038118,0.393329823
1678,0.410691708,0.360812628,0.396352369,0.401736432,0.396681106
1679,0.408515114,0.36109556,0.400230104,0.399263096,0.397873408
1680,0.407150972,0.361626762,0.403708428,0.397946841,0.398722345
1681,0.409288472,0.36557337,0.401683557,0.400800151,0.39709245
1682,0.411106551,0.368339372,0.399578422,0.402506369,0.395538676
1683,0.412174499,0.366065049,0.397052687,0.399998492,0.39465887
1684,0.412091243,0.364624619,0.395700347,0.398230982,0.393518037
1685,0.407915497,0.36522429,0.398453385,0.399148923,0.391085088
1686,0.405527288,0.36476993,0.40002327,0.399627924,0.388842291
1687,0.406849986,0.36281473,0.398056453,0.399476552,0.38770448
1688,0.407368386,0.361508763,0.396020573,0.399641508,0.388136959
1689,0.406844807,0.361186498,0.393681496,0.39868685,0.392329603
1690,0.406013876,0.361194187,0.391842639,0.398141634,0.394296968
1691,0.404643923,0.360838139,0.391126257,0.3999268,0.39191677
1692,0.403357494,0.359667569,0.390846604,0.399639982,0.391726744
1693,0.402890933,0.358696491,0.391747612,0.393724972,0.395551497
1694,0.403831518,0.357920575,0.391124648,0.390353358,0.395676804
1695,0.406786883,0.355871904,0.387996042,0.394027925,0.387572157
1696,0.408377784,0.356690907,0.388284397,0.396913046,0.384738642
1697,0.407125658,0.363884771,0.394279188,0.39666841,0.392655659
1698,0.40739156,0.365908372,0.397920024,0.396152604,0.398334265
1699,0.410258663,0.359240121,0.397574359,0.395468861,0.399111181
1700,0.410795236,0.356849128,0.395410162,0.394957829,0.396150786
1701,0.40819481,0.360109621,0.391209543,0.394759959,0.388088423
1702,0.406442165,0.360554957,0.392486936,0.393869585,0.385859615
1703,0.406940818,0.357792127,0.400317246,0.392635572,0.391636968
1704,0.40873971,0.356002718,0.4001656,0.392697895,0.392928308
1705,0.409485346,0.35582177,0.390117699,0.393532962,0.388872802
1706,0.406651473,0.356117398,0.386148691,0.393776894,0.387128294
1707,0.402330822,0.356048167,0.389243859,0.394489259,0.38715716
1708,0.401819462,0.354994553,0.389098871,0.394708014,0.386761701
1709,0.403122777,0.354076874,0.385663867,0.393177176,0.386543113
1710,0.400366002,0.353153533,0.384322131,0.392523324,0.385059303
1711,0.396044809,0.350601089,0.385015708,0.393776786,0.383347398
1712,0.395875877,0.349226767,0.383828521,0.393414253,0.383988416
1713,0.397655994,0.349268258,0.380888963,0.39122386,0.384960604
1714,0.398215985,0.349779862,0.380102855,0.386602134,0.385416722
1715,0.397921789,0.351308823,0.380790627,0.381898004,0.386183643
1716,0.396117634,0.348064208,0.38039667,0.382130998,0.385033798
1717,0.394084853,0.342420059,0.379774892,0.383171517,0.383404338
1718,0.394860536,0.344217074,0.381648505,0.380747455,0.385528111
1719,0.396551281,0.348208648,0.383675104,0.376993203,0.387663633
1720,0.399511695,0.348954314,0.380968177,0.37843067,0.387108725
1721,0.401696533,0.350126404,0.377940321,0.382566178,0.386233753
1722,0.397386765,0.345350093,0.377194983,0.386355859,0.383229792
1723,0.393754584,0.337318045,0.375722623,0.388950676,0.379906148
1724,0.396117705,0.342221743,0.374344277,0.387817365,0.380440879
1725,0.398523682,0.350370502,0.373481596,0.386747491,0.38249976
1726,0.396260947,0.346149343,0.376690352,0.383962756,0.381717026
1727,0.393465084,0.341096586,0.380795115,0.381416214,0.378923053
1728,0.392941296,0.340418845,0.376994503,0.382883811,0.379539275
1729,0.391887987,0.339762348,0.372460192,0.383365601,0.382483143
1730,0.391731989,0.341324139,0.373325819,0.385003662,0.385180479
1731,0.393746555,0.343180889,0.374196279,0.388813919,0.386509484
1732,0.396799397,0.339484096,0.375665927,0.388833672,0.383186483
1733,0.397027946,0.335709703,0.377932554,0.385993856,0.379833448
1734,0.393314904,0.335503727,0.374044031,0.380986434,0.37890085
1735,0.390148181,0.334936094,0.369053847,0.378630233,0.379040754
1736,0.388776535,0.334899223,0.37260375,0.380261487,0.381359732
1737,0.38909924,0.335702765,0.377869272,0.379250401,0.381840557
1738,0.387370116,0.337532604,0.377279454,0.377419096,0.377262586
1739,0.385307872,0.339682305,0.374517161,0.377301586,0.374830544
1740,0.384927434,0.336686414,0.370137054,0.374421263,0.381838739
1741,0.385617387,0.332428682,0.367258453,0.370931494,0.386090571
1742,0.392078876,0.333493054,0.371322972,0.374628019,0.379906249
1743,0.394481301,0.335898834,0.374256271,0.378357172,0.376279861
1744,0.388481337,0.334778386,0.367218238,0.372958243,0.377807391
1745,0.38529045,0.332224619,0.360881877,0.370005298,0.37732287
1746,0.385747963,0.330378819,0.360712743,0.375548846,0.37601009
1747,0.385886204,0.329644054,0.36072132,0.378224194,0.375428355
1748,0.386138636,0.331528735,0.361455101,0.377567393,0.371985656
1749,0.384840828,0.332235003,0.36067245,0.3779558,0.370055342
1750,0.379753268,0.330865568,0.35773707,0.377435869,0.372337317
1751,0.377092338,0.330855989,0.358092386,0.376318765,0.372492856
1752,0.382563531,0.332598239,0.360159379,0.3763951,0.369484192
1753,0.385679197,0.329216939,0.359552264,0.376590371,0.367861223
1754,0.380306137,0.320862198,0.357714212,0.372947204,0.367934674
1755,0.379140049,0.32041409,0.356149948,0.367843986,0.369997269
1756,0.383855385,0.32678284,0.355409527,0.366169316,0.37263847
1757,0.386183757,0.329146373,0.355732447,0.369699174,0.371666729
1758,0.387655061,0.327131283,0.355231172,0.37423442,0.371099925
